Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Education level,Reporting Type,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,ISO3
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",170,Colombia,PRIMAR,G,PERCENT,,,,,,,,,,,,,,,,,44.08196,39.3848,,,35.20513,,COL
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",170,Colombia,SECOND,G,PERCENT,,,,,,,,,,,,,,,,,78.9264,69.86326,,75.89368,72.78027,,COL
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",170,Colombia,UPPSEC,G,PERCENT,,,,,,,,,,,,,,,,,82.53848,72.8639,,,77.60475,,COL
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",174,Comoros,LOWSEC,G,PERCENT,,,,,,,,,,,,,,,,,,9.85401,,,,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",174,Comoros,PRIMAR,G,PERCENT,,,,,,,,,,,,,,,,,,8.0292,,,,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",174,Comoros,SECOND,G,PERCENT,,,,,,,,,,,,,,,,,,11.08787,,,,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",174,Comoros,UPPSEC,G,PERCENT,,,,,,,,,,,,,,,,,,12.7451,,,,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",184,Cook Islands,LOWSEC,G,PERCENT,,,,,,,,,,,,,,,,,100,100,100,100,100,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",184,Cook Islands,PRIMAR,G,PERCENT,,,,,,,,,,,,,,,,,100,100,100,100,100,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",184,Cook Islands,SECOND,G,PERCENT,,,,,,,,,,,,,,,,,100,100,100,100,100,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",184,Cook Islands,UPPSEC,G,PERCENT,,,,,,,,,,,,,,,,,100,100,100,100,100,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",188,Costa Rica,LOWSEC,G,PERCENT,,,,,,,,,,,,,,,,,50.90562,63.95459,60.92279,70.50562,83.56676,,CRI
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",188,Costa Rica,PRIMAR,G,PERCENT,,,,,,,,,,,,,,,,,,60.11631,59.2442,83.94196,86.29442,,CRI
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",188,Costa Rica,SECOND,G,PERCENT,,,,,,,,,,,,,,,,,50.80092,63.82593,60.73204,69.99554,83.16304,,CRI
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",188,Costa Rica,UPPSEC,G,PERCENT,,,,,,,,,,,,,,,,,50.70423,63.70757,60.55604,69.53191,82.79661,,CRI
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",384,Côte d'Ivoire,UPPSEC,G,PERCENT,,,,,,,,,,,,,,,,,,,,87.05502,54.35244,,CIV
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",192,Cuba,LOWSEC,G,PERCENT,,,,,,,,,,,,,,,,,,,46.37681,60.09132,100,,CUB
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",192,Cuba,PRIMAR,G,PERCENT,,,,,,,,,,,,,,,,,,,12.58789,15.82932,23.75911,,CUB
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",192,Cuba,SECOND,G,PERCENT,,,,,,,,,,,,,,,,,,,48.72521,56.60824,100,,CUB
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",192,Cuba,UPPSEC,G,PERCENT,,,,,,,,,,,,,,,,,,,51.28205,52.85433,100,,CUB
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",180,Democratic Republic of the Congo,LOWSEC,G,PERCENT,,,,,,,,,,,,,,,,0,,,,,,,COD
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",180,Democratic Republic of the Congo,PRIMAR,G,PERCENT,,,,,,,,,,,,,,,,0,,,,,,,COD
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",180,Democratic Republic of the Congo,SECOND,G,PERCENT,,,,,,,,,,,,,,,,0,,,,,,,COD
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",180,Democratic Republic of the Congo,UPPSEC,G,PERCENT,,,,,,,,,,,,,,,,0,,,,,,,COD
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",208,Denmark,LOWSEC,G,PERCENT,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,DNK
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",208,Denmark,PRIMAR,G,PERCENT,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,DNK
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",208,Denmark,SECOND,G,PERCENT,,,,,,,,,,,,,,,,100,,,,,,,DNK
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",208,Denmark,UPPSEC,G,PERCENT,,,,,,,,,,,,,,,,100,,,,,,,DNK
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",212,Dominica,LOWSEC,G,PERCENT,,,,,,,,,,,,,,,,,93.33333,,,100,100,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",212,Dominica,PRIMAR,G,PERCENT,,,,,,,,,,,,,,,,,100,,,100,100,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",212,Dominica,SECOND,G,PERCENT,,,,,,,,,,,,,,,,,93.33333,,,100,100,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",212,Dominica,UPPSEC,G,PERCENT,,,,,,,,,,,,,,,,,93.33333,,,100,100,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",214,Dominican Republic,PRIMAR,G,PERCENT,,,,,,,,,,,,,,,,,23.16263,,,,,,DOM
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",753,Eastern and South-Eastern Asia,LOWSEC,G,PERCENT,,,,,,,,,,,,,,,,77.5401,76.66743,75.01223,74.55094,74.04209,73.97997,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",753,Eastern and South-Eastern Asia,PRIMAR,G,PERCENT,,,,,,,,,,,,,,,,74.08479,73.96216,76.96831,78.45782,78.39928,78.5411,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",753,Eastern and South-Eastern Asia,UPPSEC,G,PERCENT,,,,,,,,,,,,,,,,86.27043,86.39554,86.27883,86.21286,86.51485,86.49396,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",30,Eastern Asia,LOWSEC,G,PERCENT,,,,,,,,,,,,,,,,94.33677,94.28987,95.05612,95.18685,95.33504,95.4659,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",30,Eastern Asia,PRIMAR,G,PERCENT,,,,,,,,,,,,,,,,85.14555,85.16832,90.87044,93.87636,95.03681,95.51593,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",30,Eastern Asia,UPPSEC,G,PERCENT,,,,,,,,,,,,,,,,93.50158,93.54302,94.49853,94.47453,94.6171,94.56437,,
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",218,Ecuador,LOWSEC,G,PERCENT,,,,,,,,,,41.23162,,,,,,,65.14303,65.89659,67.34598,68.01384,69.44356,,ECU
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",218,Ecuador,PRIMAR,G,PERCENT,,,,,,,,,,15.26377,,,,,,,37.19973,38.16319,39.27888,40.05842,41.09921,,ECU
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",218,Ecuador,SECOND,G,PERCENT,,,,,,,,,,45.46802,,,,,,,69.30693,69.57623,71.0402,71.58077,72.97427,,ECU
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",218,Ecuador,UPPSEC,G,PERCENT,,,,,,,,,,52.38667,,,,,,,76.41284,75.57663,76.94041,77.16749,78.40548,,ECU
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",818,Egypt,LOWSEC,G,PERCENT,,,,,,,,,,,,,,,,,50.05637,,,91.03741,,,EGY
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",818,Egypt,PRIMAR,G,PERCENT,,,,,,,,,,,,,,,,,47.58319,,,71.27625,,,EGY
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",818,Egypt,SECOND,G,PERCENT,,,,,,,,,,,,,,,,,49.06349,,,,,,EGY
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",818,Egypt,UPPSEC,G,PERCENT,,,,,,,,,,,,,,,,,47.11024,,,,,,EGY
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",222,El Salvador,LOWSEC,G,PERCENT,,,,,,,,,,,,,,,,,43.35579,38.8821,35.79909,,,,SLV
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",222,El Salvador,PRIMAR,G,PERCENT,,,,,,,,,,,,,,,,,27.38185,,23.24142,,,,SLV
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",222,El Salvador,SECOND,G,PERCENT,,,,,,,,,,,,,,,,,,40.13937,42.79145,,,,SLV
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",222,El Salvador,UPPSEC,G,PERCENT,,,,,,,,,,,,,,,,,,44.13191,64.3797,,,,SLV
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",233,Estonia,LOWSEC,G,PERCENT,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,EST
4,4.a,4.a.1,SE_ACS_INTNT,"Proportion of schools with access to the internet for pedagogical purposes, by education level (%)",233,Estonia,PRIMAR,G,PERCENT,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,EST
